epoch,acc,loss,val_acc,val_loss
0,0.626399216705,0.996133089961,0.674851820491,0.905496276429
1,0.710656540265,0.762297881291,0.389182895851,1.9216045227
2,0.748789330232,0.662150515527,0.741955969517,0.707236537292
3,0.765275609307,0.613922675302,0.748729889924,0.651251911089
4,0.779830109293,0.585232992612,0.616744284505,1.32194606924
5,0.786763343831,0.560953913622,0.7700042337,0.576494686432
6,0.794516922916,0.542507908218,0.773814563929,0.585520688347
7,0.798274630183,0.528501271744,0.814352243861,0.48779727253
8,0.804810923815,0.508920092971,0.743014394581,0.70024717554
9,0.812035248353,0.493710045934,0.73782811177,0.762198612176
10,0.820265156527,0.476114503802,0.776778154107,0.585275726268
11,0.826854375615,0.454844285472,0.765982218459,0.630107284375
12,0.838101034694,0.4288594054,0.743649449619,0.801099234058
13,0.851067771048,0.398478452687,0.805990685859,0.523094870119
14,0.864008044669,0.365678215047,0.773708721423,0.638785531774
15,0.883405223744,0.31830829862,0.741850127011,0.809819537971
16,0.90237899918,0.270771002003,0.733806096528,0.756664408571
