epoch,acc,loss,val_acc,val_loss
0,0.573976554027,1.30207996007,0.655694326842,0.95412462763
1,0.65492603668,0.896059401938,0.676968670618,0.824640699835
2,0.698086744823,0.788238354887,0.723010160881,0.72908490266
3,0.731456243882,0.704142053876,0.701100762066,0.804361619238
4,0.752573500228,0.646236366569,0.75899661304,0.667263118747
5,0.76583132658,0.60870561356,0.772756138865,0.581375016393
6,0.776548731112,0.587271253974,0.786727349704,0.55977845515
7,0.789409616557,0.556502668806,0.781858594412,0.557336919874
8,0.797163195642,0.53213188386,0.798581710415,0.524433441167
9,0.803620101091,0.517567065487,0.727561388654,0.807453969356
10,0.810077006538,0.501330054297,0.765135478408,0.662328169709
11,0.816533911986,0.48305694584,0.804191363251,0.527949097756
12,0.825319537433,0.460248942895,0.707133784928,0.782850887844
13,0.834555029241,0.441109055025,0.741426756986,0.722372163475
14,0.866522003758,0.364869302288,0.733700254022,0.73164849276
15,0.735875519331,0.76015890793,0.498094834886,1.67063058361
16,0.504220804997,1.39607904178,0.498094834886,1.66819104605
17,0.495117626823,1.40636032145,0.498094834886,1.66755455091
18,0.494006192279,1.40829884375,0.498094834886,1.66799561681
19,0.494085580461,1.40830427708,0.498094834886,1.66809964614
0,0.605123183997,1.10455482904,0.679614733277,0.858543187777
1,0.681071211202,0.840003907338,0.714119390347,0.788059236083
2,0.732461827519,0.709562168338,0.723116003387,0.725796260558
3,0.756701685677,0.645566922351,0.778471634208,0.575157682784
4,0.774722802933,0.598997589924,0.64182895851,1.08000889202
5,0.785572521105,0.565848241917,0.669453852667,0.852792606256
6,0.798248167456,0.534379153822,0.775719729043,0.621264253714
7,0.80986530472,0.507469017151,0.773814563929,0.589126775563
8,0.820609171984,0.477379761478,0.805355630821,0.522249041133
9,0.833575908333,0.448300724412,0.672205757832,0.928195846247
10,0.845748762871,0.412844217519,0.763865368332,0.668186085505
11,0.861679324673,0.374959565531,0.664902624894,0.958699492925
12,0.880282621927,0.327750895978,0.786621507197,0.594814570182
13,0.903172880997,0.277301527854,0.778154106689,0.65209775261
14,0.947339172775,0.176626395736,0.795300592718,0.597653174873
15,0.955569080949,0.155404169232,0.786727349704,0.641231842861
16,0.958585831856,0.144307062637,0.788844199831,0.640695967637
17,0.964672259123,0.131883488638,0.780482641829,0.67701720557
18,0.968138876393,0.120482776942,0.790008467401,0.638734837416
19,0.970494059118,0.117158492617,0.790114309907,0.643214846664
20,0.969038609119,0.11839958479,0.789267569856,0.640949337925
21,0.971340866391,0.115405858969,0.785880609653,0.656820855549
22,0.97152610548,0.115498726438,0.787362404742,0.651797727581
23,0.97104977639,0.114017371053,0.78683319221,0.650547767427
24,0.970335282754,0.114225202443,0.785457239627,0.656876448103
25,0.971764270026,0.113194718281,0.785245554615,0.656695611282
26,0.971049776392,0.112275054225,0.787256562235,0.657194198761
27,0.972558151843,0.111084501499,0.785563082134,0.658131779405
28,0.972425838207,0.110902053467,0.786939034716,0.660689763062
29,0.972319987298,0.11096342809,0.785245554615,0.661057542443
30,0.972664002752,0.108071646573,0.777942421677,0.685110944501
31,0.973854825478,0.106852712913,0.786515664691,0.666011051665
32,0.973590198206,0.107652661787,0.786092294666,0.670242467497
33,0.973696049116,0.105997115397,0.783446232007,0.675249186491
34,0.974542856387,0.104184436959,0.787150719729,0.660432157449
35,0.974489930932,0.104319054797,0.784610499577,0.665555066071
36,0.97422530366,0.103608313022,0.7833403895,0.673549453453
37,0.974807483659,0.103699489076,0.786515664691,0.660250075246
38,0.974728095478,0.1014043328,0.784187129551,0.670703043305
39,0.976236470931,0.0995984311291,0.782070279424,0.683593190527
40,0.975998306385,0.101072981573,0.784187129551,0.672607814488
41,0.976262933658,0.0994041103168,0.781435224386,0.677516888156
42,0.976077694567,0.0999655430885,0.784081287045,0.675280678639
43,0.976421710021,0.0990422968236,0.784187129551,0.675805645584
44,0.977215591839,0.0974215704061,0.782176121931,0.686239248403
45,0.977189129112,0.0971985428825,0.782281964437,0.685833173236
46,0.97626293366,0.0965193540015,0.782387806943,0.681040952254
