epoch,acc,loss,val_acc,val_loss
0,0.402921485089,1.6176009204,0.437764606266,1.36092773446
1,0.522903490434,1.15379221987,0.414690939881,1.39048879415
2,0.576490513115,1.01967777509,0.655482641829,0.863269733371
4,0.608536875811,0.947881192583,0.546464860288,1.09557171192
5,0.631771150336,0.88391364585,0.646380186283,0.889165903076
6,0.663288258491,0.827462034235,0.635372565622,0.919338434543
7,0.689036492102,0.776278352205,0.683954276037,0.806904244774
8,0.704146709361,0.738591349034,0.621930567316,0.978599437408
9,0.721612109346,0.690582625147,0.715071972904,0.747643590163
10,0.734340681152,0.647150178295,0.5916596105,1.02249180967
11,0.750430019319,0.602146622966,0.745342929721,0.663615903859
12,0.764931593853,0.548590976074,0.623094834886,0.973899733304
13,0.783429040197,0.489246321289,0.756985605419,0.629689330801
14,0.806345761994,0.418083861585,0.746295512278,0.699325967003
15,0.830532694701,0.347545096064,0.68734123624,0.889343648897
16,0.850220963773,0.288657065183,0.621718882303,1.07102545772
17,0.871285294662,0.240114493617,0.755821337849,0.723780156228
18,0.915398660986,0.153010335647,0.754868755292,0.7391125973
19,0.923628569163,0.136768347606,0.734758679086,0.821647823705
20,0.928127232794,0.129128098809,0.734441151566,0.81904022036
21,0.934001958242,0.117769796922,0.740050804403,0.804242970099
22,0.935086930059,0.115902274704,0.740685859441,0.808573794945
23,0.936092513694,0.113280475204,0.741426756986,0.801451899275
24,0.937521500966,0.112709144109,0.741955969517,0.800592440235
25,0.935086930059,0.115205570796,0.739944961897,0.809380817509
26,0.936965783694,0.111908763196,0.745131244708,0.79353959555
27,0.935960200058,0.112993726087,0.744602032176,0.796681144671
28,0.936965783694,0.1115248692,0.743014394581,0.801358109503
29,0.938394770967,0.109932344811,0.741955969517,0.80148556108
30,0.940088385509,0.107238632449,0.740897544454,0.81675478183
31,0.939373891873,0.109623047047,0.735711261643,0.828248745125
32,0.939479742782,0.10790127164,0.742591024555,0.814475434533
33,0.939638519147,0.108275649934,0.739521591871,0.817779849171
34,0.939373891873,0.106684330544,0.747142252329,0.796771624377
35,0.940723490963,0.104809781485,0.743966977138,0.811332322632
36,0.941887850962,0.104415095802,0.748624047417,0.797790693625
37,0.942178940962,0.104530758675,0.741955969517,0.816443725354
38,0.941305670964,0.105695926312,0.744178662151,0.811435092092
39,0.942178940962,0.102055064592,0.741955969517,0.817476376973
40,0.94257588187,0.101456640709,0.74767146486,0.803353275776
41,0.942602344598,0.101829796959,0.741955969517,0.812318529404
42,0.941834925507,0.102532970614,0.742696867062,0.814311285036
43,0.942152478238,0.100600093057,0.745342929721,0.814798874356
