epoch,acc,loss,val_acc,val_loss
0,0.664558469416,0.891875935448,0.393945808637,2.76954977094
1,0.751885469326,0.653628761311,0.763441998307,0.75846422728
2,0.770885707487,0.607398548435,0.736028789162,0.761266497714
3,0.77916854113,0.577600527248,0.737087214225,0.787114128029
4,0.788827436545,0.559190993881,0.714860287892,0.882584955912
5,0.794278758386,0.546415194615,0.742061812024,0.691219712848
6,0.800047632887,0.528010205096,0.765135478408,0.647576047847
7,0.801794172925,0.523396178544,0.808213378493,0.506174098729
8,0.805684193822,0.510029741247,0.797311600339,0.547984648165
9,0.808886183816,0.500579874349,0.787468247248,0.568241624182
10,0.813675937448,0.491780479892,0.78916172735,0.562593783139
11,0.815607716523,0.482129689968,0.794453852667,0.547245521247
12,0.819391886537,0.478289066796,0.806414055885,0.518956160868
13,0.820926724715,0.469213680215,0.776354784081,0.567257474934
14,0.825663552903,0.455907783593,0.795194750212,0.557463515168
15,0.827965810163,0.449594449388,0.803344623201,0.519140689329
16,0.833628833791,0.439229332914,0.774767146486,0.603052904806
