epoch,acc,loss,val_acc,val_loss
6,0.840032813782,0.428196273187,0.816363251482,0.484144061839
7,0.846701421048,0.409205228685,0.817209991533,0.48449983503
8,0.851147159226,0.399997856637,0.814352243861,0.488725508599
9,0.854746090134,0.39192145364,0.809906858594,0.507638048081
10,0.857842229222,0.383815620902,0.811071126164,0.508882173497
11,0.865648733759,0.367779742682,0.813082133785,0.493201155449
12,0.86631030194,0.366628447158,0.811917866215,0.49491198063
13,0.86601921194,0.366872988962,0.815728196444,0.485966790274
14,0.86593982376,0.366812011338,0.812870448772,0.497474409641
15,0.866442615576,0.364350377557,0.807260795936,0.514046062697
16,0.866125062852,0.36322720894,0.816892464014,0.482605916423
17,0.866363227394,0.364856309159,0.814246401355,0.490271849941
18,0.868083304665,0.362890908309,0.811917866215,0.495966057414
19,0.868268543758,0.363030519319,0.808848433531,0.506991212989
20,0.86919473921,0.361701109101,0.809271803556,0.504708226728
21,0.866786631031,0.359057955922,0.811812023709,0.501020265311
22,0.867739289213,0.359303177091,0.812023708721,0.498025445558
23,0.869327052848,0.358168020216,0.809695173582,0.506008429063
24,0.872158564663,0.355545415983,0.813187976291,0.49193995045
25,0.870015083755,0.355463447335,0.811176968671,0.498140631641
26,0.869988621027,0.35686239021,0.80800169348,0.506308023437
27,0.871073592844,0.35442316747,0.812976291279,0.490175950387
28,0.870808965574,0.353725849522,0.809589331075,0.499232584723
29,0.87102066739,0.350748981911,0.808425063506,0.507834200753
30,0.870147397391,0.353410049284,0.809801016088,0.502740690499
31,0.870464950118,0.353328699749,0.810118543607,0.501893557954
32,0.872026251025,0.3503702184,0.809589331075,0.50144573185
33,0.874354971023,0.348595863897,0.807684165961,0.50664812903
34,0.872978909206,0.347805956631,0.814140558848,0.494581553262
35,0.87133822012,0.348457376017,0.808319220999,0.504294685682
36,0.874222657387,0.348250439961,0.810753598645,0.499593018837
37,0.874725449205,0.345104502373,0.801439458086,0.521245872454
