epoch,acc,loss,val_acc,val_loss
0,0.602344597636,1.13078400935,0.505397967824,1.36950936941
1,0.715631532989,0.763450052711,0.765876375953,0.623691997558
2,0.756860462039,0.649710343646,0.788738357324,0.560024577055
3,0.775543147477,0.595299488145,0.783234546994,0.565392594516
4,0.787398449285,0.565420563356,0.801862828112,0.531514964777
5,0.801714784727,0.527933343318,0.788738357324,0.554302764691
6,0.807986451087,0.505951861569,0.809906858594,0.506869971426
7,0.816136971076,0.487304415409,0.808213378493,0.503599287508
8,0.827727645611,0.459107073934,0.796464860288,0.55134028951
9,0.838921379239,0.428310387679,0.807684165961,0.497363512709
10,0.850670830136,0.399143763747,0.774343776461,0.608448913827
11,0.865093016488,0.362844889325,0.805990685859,0.517734915255
12,0.881129429199,0.323183117519,0.79117273497,0.576881118963
13,0.900897086454,0.275480739024,0.801121930567,0.593126079356
14,0.947497949139,0.17528195284,0.803556308213,0.556055261027
15,0.957897800947,0.150712422251,0.796041490262,0.596439177972
16,0.962131837307,0.138746854178,0.802921253175,0.561206040306
17,0.967636084575,0.126729230409,0.800698560542,0.575563021723
