epoch,acc,loss,val_acc,val_loss
0,0.41861388235,1.51495298476,0.633890770533,0.993814351976
1,0.553706104954,1.09588918251,0.601291278577,0.955213128057
2,0.600545132184,0.984616457774,0.613569009314,0.985179093722
3,0.630342163066,0.891471283928,0.629868755292,0.895220093498
4,0.66551112758,0.822676404602,0.715918712955,0.729221151932
5,0.689089417557,0.774455409803,0.585097375106,1.01182486465
6,0.704914128451,0.727020738057,0.637912785775,0.932554912128
7,0.720262510255,0.683784162718,0.602984758679,1.11969394639
8,0.733573262064,0.646809679521,0.720575783235,0.701120548998
9,0.746751700232,0.601575815286,0.724809483489,0.732401215177
10,0.765196221124,0.544146030763,0.66733700254,0.888451975877
11,0.783614279291,0.481249496598,0.564246401355,1.22985469508
12,0.804678610178,0.412286436097,0.735922946655,0.730397115762
13,0.857498213767,0.281624448096,0.725444538527,0.759250761356
14,0.867527587393,0.25643166148,0.724280270957,0.776116786369
15,0.875334091932,0.237771936116,0.731689246401,0.75325706275
16,0.88343168647,0.218467895505,0.721104995766,0.791467431059
17,0.882399640108,0.2116019852,0.730207451312,0.770382053819
